PERMNO,date,PRC,VOL,RET,SHROUT
11786,2020/5/29,214.75,101989,0.111715,51513
11786,2020/6/30,215.53,96223,0.003632,51741
11786,2020/7/31,224.27,65658,0.040551,51761
11786,2020/8/31,255.38,50716,0.138717,51761
11786,2020/9/30,240.62,73629,-0.057796,51788
11786,2020/10/30,290.70001,68850,0.208129,51797
11786,2020/11/30,344.85999,80492,0.186309,51797
11786,2020/12/31,387.82999,67641,0.124601,51888
11786,2021/1/29,437.78,108898,0.128794,51950
11786,2021/2/26,505.35999,71161,0.15437,51950
11786,2021/3/31,493.66,147165,-0.023152,54002
11786,2021/4/30,571.83002,107386,0.158348,54315
11786,2021/5/28,582.89001,70014,0.019341,54315
11786,2021/6/30,556.42999,80560,-0.045395,54530
11786,2021/7/30,549.96002,80371,-0.011628,56437
11786,2021/8/31,559.5,92350,0.017347,56757
11786,2021/9/30,646.88,82341,0.156175,58677
11786,2021/10/29,717.40002,70124,0.109016,58687
11786,2021/11/30,692.33002,64091,-0.034946,58687
11786,2021/12/31,678.23999,70379,-0.020352,58748
11786,2022/1/31,583.90002,111562,-0.139095,58803
11786,2022/2/28,606,87007,0.037849,58810
11786,2022/3/31,559.45001,123150,-0.076815,58840
11786,2022/4/29,487.64001,119773,-0.128358,58851
11786,2022/5/31,488.57001,136445,0.001907,58851
11786,2022/6/30,394.98999,126209,-0.191539,59081
11786,2022/7/29,403.54999,114820,0.021671,59082
11786,2022/8/31,406.51999,99512,0.00736,59082
11786,2022/9/30,335.78,118603,-0.174014,59104
11786,2022/10/31,230.96001,250761,-0.312169,59104
11786,2022/11/30,231.78,227354,0.00355,59104
11786,2022/12/30,230.14,216586,-0.007076,59172
11884,2020/1/31,69.11,18808,-0.049512,31513
11884,2020/2/28,60.06,14827,-0.130951,31513
11884,2020/3/31,46.35,31182,-0.222777,31532
11884,2020/4/30,44.69,34132,-0.035814,31532
11884,2020/5/29,46.41,44116,0.038487,31532
11884,2020/6/30,48.15,28767,0.037492,31533
11884,2020/7/31,40.89,27767,-0.150779,31533
11884,2020/8/31,44.67,30429,0.092443,31533
11884,2020/9/30,37.35,26394,-0.163868,31538
11884,2020/10/30,41.06,24710,0.099331,31538
11884,2020/11/30,54.31,29881,0.322698,31538
11884,2020/12/31,60.49,32392,0.113791,31609
11884,2021/1/29,62.18,22694,0.027938,31609
11884,2021/2/26,73.17,16819,0.176745,31609
11884,2021/3/31,70.93,26449,-0.027197,31652
11884,2021/4/30,73.6,12722,0.037643,31652
11884,2021/5/28,76.48,14603,0.039131,31652
11884,2021/6/30,72,23224,-0.055309,31654
11884,2021/7/30,76.87,19107,0.067639,31654
11884,2021/8/31,72.54,19253,-0.056329,31655
11884,2021/9/30,74.77,19522,0.034188,31722
11884,2021/10/29,92.38,18192,0.235522,31722
11884,2021/11/30,87.83,18663,-0.049253,31734
11884,2021/12/31,106.9,29524,0.21997,31830
11884,2022/1/31,98.97,19841,-0.074181,31837
11884,2022/2/28,92.88,15284,-0.061534,31842
11884,2022/3/31,88.05,24180,-0.046619,31844
11884,2022/4/29,81.73,19422,-0.071777,31844
11884,2022/5/31,73.8,25208,-0.097027,31845
11884,2022/6/30,73.06,25318,-0.003252,31846
11884,2022/7/29,83.47,15861,0.142486,31846
11884,2022/8/31,78.52,16060,-0.059303,31859
11884,2022/9/30,75.46,18992,-0.032603,31876
11884,2022/10/31,80.88,14586,0.071826,31876
11884,2022/11/30,95.29,20065,0.178165,31876
11884,2022/12/30,96.52,19891,0.018155,31967
12052,2020/1/31,175.44,303204,0.000624,289610
12052,2020/2/28,159.69,339911,-0.089774,289627
12052,2020/3/31,132.31,659550,-0.171457,290213
12052,2020/4/30,130.62,419567,-0.004459,286865
12052,2020/5/29,146.83,427577,0.1241,286865
12052,2020/6/30,149.46001,345010,0.017912,286865
12052,2020/7/31,146.74001,258131,-0.010839,286932
12052,2020/8/31,149.35001,236624,0.017787,286932
12052,2020/9/30,138.42999,242731,-0.073117,286932
12052,2020/10/30,131.33,317067,-0.043343,286972
12052,2020/11/30,149.35001,293483,0.137212,286972
12052,2020/12/31,148.82001,298233,-0.003549,286972
12052,2021/1/29,146.67999,315537,-0.006988,286478
12052,2021/2/26,163.47,257753,0.114467,286265
12052,2021/3/31,181.56,279605,0.110662,283553
12052,2021/4/30,190.23,231195,0.054307,282598
12052,2021/5/28,189.91,213517,-0.001682,282598
12052,2021/6/30,188.25999,235829,-0.008688,282598
12052,2021/7/30,196.03,190255,0.047594,279541
12052,2021/8/31,200.31,151024,0.021833,279541
12052,2021/9/30,196.03,210815,-0.021367,279541
12052,2021/10/29,202.75,189376,0.040351,279223
12052,2021/11/30,188.97,189548,-0.067965,279223
12052,2021/12/31,208.47,226879,0.103191,279223
12052,2022/1/31,212.10001,248950,0.023121,277621
12052,2022/2/28,234.45,281566,0.105375,277698
12052,2022/3/31,241.17999,447123,0.028705,278136
12052,2022/4/29,236.53,247689,-0.014056,278136
12052,2022/5/31,224.91,358561,-0.049127,277705
12052,2022/6/30,221.25,280570,-0.010671,277705
12052,2022/7/29,226.67,192572,0.024497,277705
12052,2022/8/31,228.92999,214517,0.00997,274246
12052,2022/9/30,212.17,235039,-0.07321,274246
12052,2022/10/31,249.8,234208,0.183296,274549
12052,2022/11/30,252.39,210804,0.010368,274549
12052,2022/12/30,248.11,177274,-0.016958,274549
13777,2020/1/31,14.93,15109,0.00336,30194
13777,2020/2/28,16.45,27725,0.109176,30194
13777,2020/3/31,14.21,43473,-0.13617,30368
13777,2020/4/30,16.48,39967,0.159747,30412
13777,2020/5/29,19.45,32481,0.186893,30412
13777,2020/6/30,15.76,64332,-0.189717,30643
13777,2020/7/31,16.47,31288,0.045051,30643
13777,2020/8/31,14.16,38360,-0.133576,30659
13777,2020/9/30,14.04,46800,-0.008475,30659
13777,2020/10/30,14.68,19217,0.045584,30689
13777,2020/11/30,16.42,21704,0.126022,30689
13777,2020/12/31,17.17,27673,0.045676,30659
13777,2021/1/29,19.21,24419,0.118812,30874
13777,2021/2/26,20.2,22457,0.057262,30874
13777,2021/3/31,20.7,30317,0.024752,30765
13777,2021/4/30,20.69,17647,-0.000483,31041
13777,2021/5/28,20.12,19639,-0.022233,31041
13777,2021/6/30,21.96,61202,0.091451,31401
13777,2021/7/30,22,22500,0.001822,31440
13777,2021/8/31,25.37,20603,0.158182,31467
13777,2021/9/30,23.75,21390,-0.063855,31467
13777,2021/10/29,28.93,15209,0.218105,31586
13777,2021/11/30,22.8,31072,-0.208089,31586
13777,2021/12/31,26.17,26720,0.147807,31676
13777,2022/1/31,22.99,18903,-0.121513,31719
13777,2022/2/28,21.97,22252,-0.039582,31719
13777,2022/3/31,20.84,19439,-0.051434,31736
13777,2022/4/29,17.1,16092,-0.179463,31817
13777,2022/5/31,17.1,19006,0.006433,31817
13777,2022/6/30,16.16,33924,-0.054971,36416
13777,2022/7/29,17.88,17631,0.106436,31827
13777,2022/8/31,16.93,26360,-0.04698,31875
13777,2022/9/30,15.32,35388,-0.095097,31875
13777,2022/10/31,17.13,20020,0.118146,31915
13777,2022/11/30,14.81,28258,-0.129013,31915
13777,2022/12/30,14.68,35760,-0.008778,31919
13928,2020/1/31,59.43,1242597,-0.086114,1097269
13928,2020/2/28,48.42,1571591,-0.178193,1081132
13928,2020/3/31,30.8,3432136,-0.363899,1076860
13928,2020/4/30,42.1,2438688,0.366883,1076860
13928,2020/5/29,42.18,1558808,0.011877,1072425
13928,2020/6/30,42.02,1665317,-0.003793,1072425
13928,2020/7/31,37.39,1430984,-0.10019,1072566
13928,2020/8/31,37.89,1283134,0.013373,1072566
13928,2020/9/30,32.84,1734797,-0.133281,1072566
13928,2020/10/30,28.62,2507467,-0.115408,1067957
13928,2020/11/30,39.56,2920221,0.38225,1067957
13928,2020/12/31,39.99,2383011,0.01087,1068035
13928,2021/1/29,40.03,2409322,0.001,1354625
13928,2021/2/26,52.01,1985313,0.310017,1354735
13928,2021/3/31,52.97,2499195,0.018458,1354625
13928,2021/4/30,51.14,1755410,-0.034548,1352151
13928,2021/5/28,55.74,1750519,0.098357,1349418
13928,2021/6/30,60.9,1867807,0.092573,1349418
13928,2021/7/30,56.06,1820513,-0.072414,1349418
13928,2021/8/31,55.53,1544534,-0.009454,1339082
13928,2021/9/30,67.77,2144016,0.220421,1339082
13928,2021/10/29,74.49,1831488,0.105947,1339082
13928,2021/11/30,70.13,1768896,-0.058531,1318947
13928,2021/12/31,72.18,1514920,0.032083,1318947
13928,2022/1/31,88.62,1763036,0.227764,1318947
13928,2022/2/28,94.86,1728466,0.075604,1299527
13928,2022/3/31,100,2339655,0.057348,1296051
13928,2022/4/29,95.52,1358287,-0.0448,1296051
13928,2022/5/31,112.36,1680335,0.181114,1293450
13928,2022/6/30,89.81,2002566,-0.194464,1293450
13928,2022/7/29,97.43,1428427,0.084846,1293450
13928,2022/8/31,109.45,1476348,0.128092,1273033
13928,2022/9/30,102.34,1604689,-0.05217,1273033
13928,2022/10/31,126.09,1520500,0.23207,1273033
13928,2022/11/30,123.51,1471729,-0.016417,1246071
13928,2022/12/30,118,1251282,-0.038944,1246071
14593,2020/1/31,309.51001,7346625,0.05401,4375480
14593,2020/2/28,273.35999,7538341,-0.11431,4375480
14593,2020/3/31,254.28999,15678412,-0.069761,4323987
14593,2020/4/30,293.79999,8151167,0.155374,4334335
14593,2020/5/29,317.94,7011777,0.084956,4334335
14593,2020/6/30,364.79999,8095231,0.147386,4283939
14593,2020/7/31,425.04001,7543023,0.165132,4275634
14593,2020/8/31,129.03999,11844232,0.216309,17102536
14593,2020/9/30,115.81,38816274,-0.102526,16976763
14593,2020/10/30,108.86,28938282,-0.060012,17001802
14593,2020/11/30,119.05,21197000,0.09549,17001802
14593,2020/12/31,132.69,23205317,0.114574,16823263
14593,2021/1/29,131.96001,22434811,-0.005502,16788096
14593,2021/2/26,121.26,18332944,-0.079532,16788096
14593,2021/3/31,122.15,26489849,0.00734,16686305
14593,2021/4/30,131.46001,18888744,0.076218,16687631
14593,2021/5/28,124.61,17116318,-0.050434,16687631
14593,2021/6/30,136.96001,16058898,0.099109,16556942
14593,2021/7/30,145.86,19182583,0.064982,16530166
14593,2021/8/31,151.83,14615956,0.042438,16530166
14593,2021/9/30,141.5,17967120,-0.068037,16426786
14593,2021/10/29,149.8,15637134,0.058657,16406397
14593,2021/11/30,165.3,16900358,0.10494,16406397
14593,2021/12/31,177.57001,24442196,0.074229,16344923
14593,2022/1/31,174.78,21083470,-0.015712,16319441
14593,2022/2/28,165.12,16150782,-0.054011,16319441
14593,2022/3/31,174.61,21788892,0.057473,16207568
14593,2022/4/29,157.64999,16861153,-0.097131,16185181
14593,2022/5/31,148.84,24000066,-0.054424,16185181
14593,2022/6/30,136.72,17649177,-0.08143,16095378
14593,2022/7/29,162.50999,14469716,0.188634,16070752
14593,2022/8/31,157.22,15086319,-0.031137,16070752
14593,2022/9/30,138.2,20853206,-0.120977,15943425
14593,2022/10/31,153.34,18666227,0.109551,15908118
14593,2022/11/30,148.03,17240790,-0.033129,15908118
14593,2022/12/30,129.92999,16746278,-0.122273,15842407
15070,2020/1/31,35.06,4371,-0.072487,14998
15070,2020/2/28,31.67,3695,-0.096691,15015
15070,2020/3/31,27.87,10892,-0.111778,14982
15070,2020/4/30,28.5,7899,0.022605,14984
15070,2020/5/29,29.25,6482,0.026316,14984
15070,2020/6/30,29.73,7943,0.025299,15011
15070,2020/7/31,27.3,6425,-0.081736,15011
15070,2020/8/31,28.65,5093,0.049451,15011
15070,2020/9/30,25.09,6255,-0.088911,15489
15070,2020/10/30,27.37,4467,0.090873,15491
15070,2020/11/30,29.76,6106,0.087322,15491
15070,2020/12/31,29.91,5565,0.013777,15516
15070,2021/1/29,29.4,5032,-0.017051,15516
15070,2021/2/26,31.86,4116,0.083674,15526
15070,2021/3/31,33.31,7112,0.053672,15543
15070,2021/4/30,35.35,5245,0.061243,15553
15070,2021/5/28,37.1,5489,0.049505,15553
15070,2021/6/30,35.95,9499,-0.023989,15572
15070,2021/7/30,36.05,5398,0.002782,15575
15070,2021/8/31,36.85,4620,0.022191,15575
15070,2021/9/30,34.36,6049,-0.032543,16020
15070,2021/10/29,35.85,2843,0.043364,16023
15070,2021/11/30,34.5,3115,-0.037657,16023
15070,2021/12/31,35.23,3876,0.028696,16041
15070,2022/1/31,35.38,6735,0.004258,16041
15070,2022/2/28,34.35,3722,-0.021481,16014
15070,2022/3/31,32.42,4612,-0.056186,16013
15070,2022/4/29,31.3,3572,-0.034547,16017
15070,2022/5/31,33.13,4619,0.067093,16017
15070,2022/6/30,31.81,5194,-0.039843,16023
15070,2022/7/29,33.55,3669,0.0547,16023
15070,2022/8/31,32.11,3476,-0.034873,16023
15070,2022/9/30,28.82,4546,-0.075534,16523
15070,2022/10/31,34.82,4382,0.208189,16529
15070,2022/11/30,35.17,3966,0.017806,16529
15070,2022/12/30,33.9,5382,-0.03611,16552
16555,2020/1/31,53.15,32941,-0.055205,24804
16555,2020/2/28,49.35,29687,-0.071496,24670
16555,2020/3/31,44.21,48918,-0.104154,24670
16555,2020/4/30,48.37,36266,0.111287,24670
16555,2020/5/29,44.06,43304,-0.089105,24431
16555,2020/6/30,42.51,47828,-0.035179,24480
16555,2020/7/31,42.16,36187,0.00988,24480
16555,2020/8/31,43.41,25721,0.029649,24489
16555,2020/9/30,41.88,29133,-0.035245,24489
16555,2020/10/30,39.85,25792,-0.030086,24489
16555,2020/11/30,45.51,29082,0.142033,24515
16555,2020/12/31,48.61,31068,0.068117,24515
16555,2021/1/29,45.87,29731,-0.040527,24515
16555,2021/2/26,50.82,27832,0.107914,24515
16555,2021/3/31,58.99,35607,0.160764,24515
16555,2021/4/30,56.23,24347,-0.033735,24515
16555,2021/5/28,56.04,22804,-0.003379,24515
16555,2021/6/30,56.97,29026,0.016595,24562
16555,2021/7/30,52.16,22882,-0.070739,24562
16555,2021/8/31,50.6,23458,-0.029908,24578
16555,2021/9/30,48.33,23212,-0.044862,24578
16555,2021/10/29,47,19922,-0.01138,24578
16555,2021/11/30,46.57,20392,-0.009149,24607
16555,2021/12/31,54.92,29680,0.1793,24607
16555,2022/1/31,54.43,27425,0.00528,24607
16555,2022/2/28,54.11,23880,-0.005879,24608
16555,2022/3/31,58.07,35994,0.073184,24608
16555,2022/4/29,57.85,23734,0.009644,24608
16555,2022/5/31,63.68,23086,0.100778,24608
16555,2022/6/30,60.5,32430,-0.049937,24558
16555,2022/7/29,55.91,28645,-0.06281,24594
16555,2022/8/31,51.04,30817,-0.087104,24602
16555,2022/9/30,46.04,32074,-0.097962,24602
16555,2022/10/31,50.61,27990,0.11642,24602
16555,2022/11/30,56.91,19693,0.124481,24555
16555,2022/12/30,52.81,33088,-0.072044,24555
17005,2020/1/31,67.82,1405162,-0.080361,1300964
17005,2020/2/28,59.18,1893072,-0.127396,1304160
17005,2020/3/31,59.33,3334325,0.002535,1304160
17005,2020/4/30,61.55,1893799,0.045845,1305592
17005,2020/5/29,65.57,1619119,0.065313,1307091
17005,2020/6/30,64.97,1742229,-0.009151,1307091
17005,2020/7/31,62.94,1421037,-0.023549,1307091
17005,2020/8/31,62.12,1410734,-0.013028,1308703
17005,2020/9/30,58.4,2003071,-0.059884,1308703
17005,2020/10/30,56.09,1495101,-0.030993,1308703
17005,2020/11/30,67.79,2274286,0.208593,1308913
17005,2020/12/31,68.3,1555363,0.007523,1308913
17005,2021/1/29,71.65,1303725,0.056369,1308913
17005,2021/2/26,68.13,1422342,-0.049128,1311355
17005,2021/3/31,75.23,1621527,0.104213,1311355
17005,2021/4/30,76.4,1150388,0.022199,1312519
17005,2021/5/28,86.44,1962055,0.131414,1316568
17005,2021/6/30,83.44,1051739,-0.034706,1316568
17005,2021/7/30,82.36,1098671,-0.006951,1316568
17005,2021/8/31,86.39,1294525,0.048932,1319575
17005,2021/9/30,84.86,1066290,-0.01771,1319575
17005,2021/10/29,89.28,1031516,0.057978,1319575
17005,2021/11/30,89.06,1300548,-0.002464,1320059
17005,2021/12/31,103.16,1236113,0.15832,1320059
17005,2022/1/31,106.51,1609108,0.037805,1320059
17005,2022/2/28,103.65,1281886,-0.026852,1312510
17005,2022/3/31,101.21,1261596,-0.023541,1312510
17005,2022/4/29,96.13,1096252,-0.044758,1313194
17005,2022/5/31,96.75,1248139,0.00645,1311309
17005,2022/6/30,92.66,1020445,-0.042274,1311309
17005,2022/7/29,95.68,909590,0.038528,1311309
17005,2022/8/31,98.15,1096056,0.025815,1312829
17005,2022/9/30,95.37,1008999,-0.028324,1312829
17005,2022/10/31,94.7,1407030,-0.001258,1312829
17005,2022/11/30,101.88,1358092,0.075818,1313967
17005,2022/12/30,93.19,1087005,-0.085296,1313967
17778,2020/1/31,335996,51,-0.010583,708
17778,2020/2/28,309096,59,-0.08006,700
17778,2020/3/31,272000,189,-0.120014,699
17778,2020/4/30,281700,135,0.035662,699
17778,2020/5/29,278640,83,-0.010863,693
17778,2020/6/30,267300,138,-0.040698,693
17778,2020/7/31,293631,77,0.098507,693
17778,2020/8/31,327560,81,0.11555,658
17778,2020/9/30,320001,94,-0.023077,658
17778,2020/10/30,302500,56,-0.05469,658
17778,2020/11/30,343688,72,0.136159,649
17778,2020/12/31,347815,90,0.012008,649
17778,2021/1/29,344100,65,-0.010681,649
17778,2021/2/26,364580,185,0.059518,649
17778,2021/3/31,385702,562,0.057935,640
17778,2021/4/30,412500,360,0.069479,640
17778,2021/5/28,436000,411,0.05697,638
17778,2021/6/30,418601,328,-0.039906,638
17778,2021/7/30,418900,233,0.000714,638
17778,2021/8/31,429900,237,0.026259,623
17778,2021/9/30,411379,242,-0.043082,623
17778,2021/10/29,432902,321,0.052319,623
17778,2021/11/30,416876,379,-0.03702,620
17778,2021/12/31,450662,375,0.081046,620
17778,2022/1/31,469805,443,0.042478,620
17778,2022/2/28,476205,356,0.013623,620
17778,2022/3/31,528921,581,0.1107,615
17778,2022/4/29,484340,580,-0.084287,615
17778,2022/5/31,474050,524,-0.021245,614
17778,2022/6/30,408950,463,-0.137327,614
17778,2022/7/29,451700,425,0.104536,614
17778,2022/8/31,421308,592,-0.067284,614
17778,2022/9/30,406470,571,-0.035219,614
17778,2022/10/31,445050,580,0.094915,614
17778,2022/11/30,480280,625,0.07916,597
17778,2022/12/30,468710.9688,666,-0.024088,597
18091,2020/1/31,145.42999,36329,0.032224,42689
18091,2020/2/28,119.94,43229,-0.175273,42709
18091,2020/3/31,92.41,102755,-0.228114,42522
18091,2020/4/30,103.65,52371,0.121632,42522
18091,2020/5/29,100.3,57059,-0.03232,41651
18091,2020/6/30,89.28,81313,-0.108176,41651
18091,2020/7/31,89.12,61220,-0.001792,41651
18091,2020/8/31,102.32,64649,0.148115,41577
18091,2020/9/30,93.26,69197,-0.086884,41577
18091,2020/10/30,84.36,51225,-0.095432,41502
18091,2020/11/30,115.26,67586,0.368303,41502
18091,2020/12/31,116.35,48102,0.009457,41502
18091,2021/1/29,103.79,38799,-0.10795,41502
18091,2021/2/26,110.49,38075,0.064553,40938
18091,2021/3/31,118.6,58459,0.074939,40919
18091,2021/4/30,127.9,38393,0.078415,40919
18091,2021/5/28,125.32,34149,-0.020172,40938
18091,2021/6/30,118.76,35995,-0.05091,40938
18091,2021/7/30,118.3,35706,-0.003873,40938
18091,2021/8/31,121.78,25197,0.029417,40884
18091,2021/9/30,126.18,45910,0.037609,40884
18091,2021/10/29,127.68,52258,0.011888,40884
18091,2021/11/30,125.82,33279,-0.013158,39240
18091,2021/12/31,138.67,45996,0.10213,39240
18091,2022/1/31,132.78999,29847,-0.042403,39240
18091,2022/2/28,147.52,32552,0.110927,38440
18091,2022/3/31,150.16,73482,0.019116,38432
18091,2022/4/29,142.91,38474,-0.048282,38432
18091,2022/5/31,141.98,55545,-0.006508,38445
18091,2022/6/30,132.06,50013,-0.068531,38445
18091,2022/7/29,143.44,26131,0.086173,38445
18091,2022/8/31,147.19,36378,0.026143,38395
18091,2022/9/30,139.16,44350,-0.053264,38395
18091,2022/10/31,167.83,45264,0.206022,38395
18091,2022/11/30,176.64999,39842,0.053685,38308
18091,2022/12/30,166.99001,40489,-0.054684,38308
19166,2020/1/31,95.59,181072,-0.042376,129615
19166,2020/2/28,93.1,191062,-0.026049,129615
19166,2020/3/31,81.69,321141,-0.11783,129441
19166,2020/4/30,91.9,214021,0.124985,129441
19166,2020/5/29,98.41,155706,0.070838,129447
19166,2020/6/30,99.62,169104,0.016767,129447
19166,2020/7/31,106.05,140914,0.064545,129447
19166,2020/8/31,106.86,129417,0.007638,129566
19166,2020/9/30,105.91,132365,-0.004773,129566
19166,2020/10/30,102.74,141335,-0.029931,129566
19166,2020/11/30,116.01,126224,0.129161,129757
19166,2020/12/31,114.93,118420,-0.005172,129757
19166,2021/1/29,108.29,153922,-0.057774,129757
19166,2021/2/26,101.69,223662,-0.060947,129354
19166,2021/3/31,110.61,218631,0.092438,129509
19166,2021/4/30,118.24,141143,0.068981,129509
19166,2021/5/28,116.69,153304,-0.013109,128877
19166,2021/6/30,108.2,177698,-0.068643,128877
19166,2021/7/30,106.95,155653,-0.011553,128877
19166,2021/8/31,93.63,274440,-0.124544,128699
19166,2021/9/30,91.56,262903,-0.016982,128699
19166,2021/10/29,91.01,188913,-0.006007,128699
19166,2021/11/30,100.19,186655,0.100868,126751
19166,2021/12/31,109.89,187532,0.102106,126751
19166,2022/1/31,110.37,142774,0.004368,126751
19166,2022/2/28,117.25,165818,0.062336,126751
19166,2022/3/31,131.57001,302346,0.126653,125893
19166,2022/4/29,132.53999,183839,0.007372,125893
19166,2022/5/31,122.58,247285,-0.075147,125939
19166,2022/6/30,107.01,185533,-0.122695,125939
19166,2022/7/29,111.1,147321,0.038221,125939
19166,2022/8/31,108.08,159185,-0.027183,125959
19166,2022/9/30,105.7,172532,-0.017117,125959
19166,2022/10/31,118.9,192108,0.124882,125959
19166,2022/11/30,130.64,166184,0.098738,125966
19166,2022/12/30,124.8,152296,-0.040263,125966
20512,2020/1/31,267.44,39651,0.069803,25072
20512,2020/2/28,245.02,33215,-0.083832,25072
20512,2020/3/31,211.14999,52253,-0.138234,25072
20512,2020/4/30,250.14,36723,0.184655,25072
20512,2020/5/29,250.78,34137,0.002559,25086
20512,2020/6/30,216.88,42730,-0.135178,25086
20512,2020/7/31,207.82001,50722,-0.041774,25086
20512,2020/8/31,234.19,45884,0.126889,25097
20512,2020/9/30,213.16,36295,-0.089799,25097
20512,2020/10/30,208.53,38784,-0.021721,25219
20512,2020/11/30,237.28999,30150,0.137918,25219
20512,2020/12/31,249.33,30852,0.05074,25219
20512,2021/1/29,241.22,42658,-0.032527,25231
20512,2021/2/26,221.34,33380,-0.082414,25231
20512,2021/3/31,246.66,65365,0.114394,25231
20512,2021/4/30,254.86,52748,0.033244,23551
20512,2021/5/28,254.96001,34252,0.000392,23551
20512,2021/6/30,255.12,47000,0.000628,23551
20512,2021/7/30,266.95999,31529,0.04641,23551
20512,2021/8/31,257.54001,40881,-0.035286,23586
20512,2021/9/30,262.10001,33710,0.017706,23589
20512,2021/10/29,287.64001,25095,0.097444,23327
20512,2021/11/30,259.42999,19160,-0.098074,23327
20512,2021/12/31,269.20999,30360,0.037698,23327
20512,2022/1/31,247.46001,28015,-0.080792,23327
20512,2022/2/28,279.79001,35979,0.130647,23327
20512,2022/3/31,301.26001,46956,0.076736,23327
20512,2022/4/29,265.29999,29154,-0.119365,23406
20512,2022/5/31,280.37,31079,0.056804,23413
20512,2022/6/30,281.78,29186,0.005029,23413
20512,2022/7/29,302.29001,26696,0.072787,23413
20512,2022/8/31,280.87,36189,-0.070859,23417
20512,2022/9/30,261.06,25997,-0.070531,23422
20512,2022/10/31,304.03,29566,0.164598,23497
20512,2022/11/30,312.29999,26358,0.027201,23497
20512,2022/12/30,300.59,23618,-0.037496,23497
21371,2020/1/31,51.21,559577,0.012455,292488
21371,2020/2/28,52.12,642418,0.01777,291784
21371,2020/3/31,47.94,833073,-0.070969,291784
21371,2020/4/30,49.48,529016,0.032124,291784
21371,2020/5/29,54.69,524508,0.105295,291986
21371,2020/6/30,52.19,540793,-0.036828,291986
21371,2020/7/31,54.62,439160,0.046561,291986
21371,2020/8/31,50.76,443317,-0.07067,292444
21371,2020/9/30,46.95,575667,-0.065487,293394
21371,2020/10/30,45.79,385067,-0.024707,293394
21371,2020/11/30,54.59,518676,0.192182,293421
21371,2020/12/31,53.56,393088,-0.009967,293421
21371,2021/1/29,53.73,355863,0.003174,293421
21371,2021/2/26,51.52,418842,-0.041132,293668
21371,2021/3/31,60.75,466544,0.188585,293668
21371,2021/4/30,60.34,327745,-0.006749,293668
21371,2021/5/28,56.07,528011,-0.070766,290148
21371,2021/6/30,57.09,558547,0.026945,290148
21371,2021/7/30,59.38,410181,0.040112,290148
21371,2021/8/31,52.49,627169,-0.116032,290441
21371,2021/9/30,49.46,670036,-0.048375,283761
21371,2021/10/29,47.81,809180,-0.03336,283761
21371,2021/11/30,46.23,715726,-0.033048,281788
21371,2021/12/31,51.49,624896,0.124395,281788
21371,2022/1/31,51.57,697068,0.001554,281788
21371,2022/2/28,54.01,547316,0.047314,277061
21371,2022/3/31,56.7,605323,0.058893,277061
21371,2022/4/29,58.05,576914,0.023809,277061
21371,2022/5/31,56.32,576729,-0.029802,272427
21371,2022/6/30,52.27,461417,-0.063109,272427
21371,2022/7/29,59.56,429426,0.139468,272427
21371,2022/8/31,70.72,717531,0.187374,272512
21371,2022/9/30,66.68,653486,-0.050117,272512
21371,2022/10/31,75.9,636147,0.138272,272512
21371,2022/11/30,80.17,703375,0.056258,262134
21371,2022/12/30,76.87,590359,-0.034979,262134
21792,2020/1/31,26.48,1042270,-0.02897,502242
21792,2020/2/28,23.02,1174018,-0.119713,502243
21792,2020/3/31,15.45,2288914,-0.328845,502615
21792,2020/4/30,17.03,1709316,0.102265,502615
21792,2020/5/29,17.78,2094516,0.052848,502657
21792,2020/6/30,18.67,2396789,0.050056,544692
21792,2020/7/31,19.01,1586457,0.018211,544692
21792,2020/8/31,20.07,1178492,0.063651,544819
21792,2020/9/30,19.35,973023,-0.035874,544819
21792,2020/10/30,21.13,972725,0.09199,544819
21792,2020/11/30,23.19,1148582,0.104591,544821
21792,2020/12/31,21.64,1150667,-0.066839,544821
21792,2021/1/29,21.09,833591,-0.025416,544821
21792,2021/2/26,19.44,901970,-0.07065,551580
21792,2021/3/31,22.65,1153565,0.165123,551581
21792,2021/4/30,24.49,1251511,0.081236,551581
21792,2021/5/28,25.3,1212629,0.039608,580496
21792,2021/6/30,24.52,1261768,-0.03083,580496
21792,2021/7/30,25.46,1053449,0.038336,580496
21792,2021/8/31,25.09,1053283,-0.008248,592890
21792,2021/9/30,24.6,1497400,-0.01953,628827
21792,2021/10/29,26.04,919921,0.058537,628827
21792,2021/11/30,25.91,741841,0.001536,628866
21792,2021/12/31,27.91,987213,0.07719,628866
21792,2022/1/31,28.36,1041856,0.016123,628866
21792,2022/2/28,27.35,1023253,-0.029619,628936
21792,2022/3/31,30.64,1077871,0.120292,629432
21792,2022/4/29,30.61,1059611,-0.000979,629432
21792,2022/5/31,32.05,1043864,0.052597,629449
21792,2022/6/30,29.58,1010943,-0.077067,629449
21792,2022/7/29,31.69,701497,0.071332,629449
21792,2022/8/31,31.53,698427,0.000631,629503
21792,2022/9/30,28.18,936590,-0.106248,629503
21792,2022/10/31,28.61,1037120,0.015259,629503
21792,2022/11/30,31.11,794072,0.093674,629536
21792,2022/12/30,29.99,667196,-0.036001,629536
22111,2020/1/31,148.87,1503310,0.020566,2631872
22111,2020/2/28,134.48,1472971,-0.09028,2634721
22111,2020/3/31,131.13,3559342,-0.024911,2636352
22111,2020/4/30,150.03999,2343862,0.144208,2634595
